layer,kind,tensor,type,cols,rows,batch,calls,ms
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,15.654880
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,16.456950
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,16.084876
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,41.875859
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,41.985610
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,42.930023
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,16.134991
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,16.192240
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,15.683320
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,16.141007
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,41.915068
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,42.757630
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,43.532295
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,15.649624
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,15.663534
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,15.631911
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,16.066864
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,41.967078
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,41.920416
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,43.293063
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,15.699419
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,15.675344
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,15.670395
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,16.098142
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,41.838291
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,41.993868
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,42.877559
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,15.732934
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,15.656675
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,15.622229
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,16.052314
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,42.118508
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,41.929709
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,42.897549
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,15.658893
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,15.631174
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,15.671115
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,16.218683
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,41.934226
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,41.865750
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,43.525339
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,15.816804
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,16.371671
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,15.788066
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,16.110458
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,42.670730
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,42.144214
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,43.394297
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,15.731048
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,15.921347
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,15.673554
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,17.566056
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,42.518720
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,43.178425
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,43.138828
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,16.229991
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,16.037213
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,15.743486
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,16.098210
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,41.855686
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,41.918084
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,42.821834
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,15.726776
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,15.753570
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,15.683653
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,16.021239
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,42.301464
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,41.892601
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,42.856843
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,15.684117
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,15.633621
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,15.656487
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,16.100698
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,41.846176
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,41.898324
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,42.751028
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,15.700562
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,15.646536
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,15.678466
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,16.063646
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,41.894100
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,41.962489
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,42.793821
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,15.650342
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,15.638305
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,15.665488
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,16.085867
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,41.879749
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,41.844676
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,42.776699
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,15.655169
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,15.661550
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,15.622216
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,16.074053
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,41.951598
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,41.850587
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,42.784610
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,15.709965
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,15.699073
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,15.659025
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,16.073668
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,42.007129
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,41.924977
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,42.796960
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,15.713626
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,15.674755
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,15.659773
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,16.078988
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,41.894941
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,41.836161
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,43.016866
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,15.693971
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,15.688612
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,15.677175
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,16.097062
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,41.830555
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,41.947831
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,43.032730
