layer,kind,tensor,type,cols,rows,batch,calls,ms
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,15.979875
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,15.970578
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,16.031137
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,42.181344
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,42.150948
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,42.952997
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,15.947913
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,16.002987
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,16.004671
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,16.060121
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,42.219591
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,42.239377
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,42.954387
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,16.022168
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,16.021574
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,15.942979
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,16.057418
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,42.248522
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,42.163072
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,42.790582
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,15.995419
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,15.990095
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,15.974047
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,16.104844
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,42.315473
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,42.243597
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,43.390985
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,15.980957
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,15.971318
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,15.990140
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,17.048969
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,43.140123
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,42.196749
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,42.931798
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,15.977011
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,15.948688
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,16.012760
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,16.052102
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,42.208124
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,42.143933
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,44.235466
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,15.931398
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,15.963559
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,15.924402
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,16.052056
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,42.159276
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,42.294755
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,42.856118
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,15.925537
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,15.987774
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,15.965105
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,16.074746
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,42.164891
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,42.163870
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,42.846518
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,15.940236
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,15.974611
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,15.934120
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,16.075487
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,42.157277
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,42.526030
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,42.805109
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,15.949683
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,16.910856
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,15.876305
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,16.004730
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,42.268824
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,42.170839
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,42.765701
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,15.939604
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,16.696688
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,15.978377
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,16.067145
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,42.203009
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,43.756251
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,42.856741
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,16.006061
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,15.980203
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,15.916296
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,16.041820
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,42.164470
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,42.260883
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,42.941009
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,16.209744
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,16.050776
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,15.989303
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,16.055356
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,42.181196
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,42.225562
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,42.954206
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,15.955482
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,15.914821
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,15.962597
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,16.065785
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,42.205416
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,43.257337
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,42.759768
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,15.962176
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,15.952019
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,15.938999
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,16.106155
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,42.187915
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,42.195027
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,42.845425
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,16.211107
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,16.020533
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,15.941738
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,16.127516
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,42.206092
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,42.164202
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,42.883393
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,15.940466
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,15.975489
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,15.910392
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,16.026897
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,42.286141
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,42.135704
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,42.994780
